system:index,AirTemp,BuiltSurface,Elevation,LST,LULC,NDBI,NDVI,PopulationDensity,UrbanClass,WaterDistance,WindSpeed,.geo,Longitude,Latitude
679,28.1694283,66,566,49.65289898,50,0.086655818,0.243422875,223.5739746,30,390.5124838,2.192059992,"{""type"":""Point"",""coordinates"":[73.93946256081776,18.50726941465641]}",73.93946256,18.50726941
680,27.79409916,9,567,40.2054917,10,-0.177814029,0.681304059,120.8132401,30,427.2001873,1.964554078,"{""type"":""Point"",""coordinates"":[73.81999588288039,18.497077825935154]}",73.81999588,18.49707783
681,27.79409916,0,585,53.03673878,30,0.238552437,0.184717035,1.173656821,30,575.847202,1.964554078,"{""type"":""Point"",""coordinates"":[73.83524570162302,18.546215404929054]}",73.8352457,18.5462154
682,27.79409916,0,680,48.07377374,30,0.078601738,0.056778679,0.374944568,21,535.3503526,1.964554078,"{""type"":""Point"",""coordinates"":[73.75055997026588,18.50574606603549]}",73.75055997,18.50574607
683,28.14696374,60,568,49.74860354,50,0.042258523,0.103293107,97.09922791,30,212.6029163,2.087858749,"{""type"":""Point"",""coordinates"":[73.77278790165192,18.620021916962333]}",73.7727879,18.62002192
684,27.71183371,0,563,50.01179108,30,0.086359968,0.190013141,0,12,156.5247584,1.864115503,"{""type"":""Point"",""coordinates"":[73.71863583244442,18.56927960547757]}",73.71863583,18.56927961
685,29.12462849,0,588,54.9029777,30,0.163543105,0.105606258,5.623690128,12,30,2.241365912,"{""type"":""Point"",""coordinates"":[74.03691543397193,18.60712296350913]}",74.03691543,18.60712296
686,28.9400636,0,530,43.31247188,40,0.021773935,0.405567058,0,12,40,2.351222966,"{""type"":""Point"",""coordinates"":[74.07584336446111,18.535851488245974]}",74.07584336,18.53585149
687,27.79409916,70,550,44.43358244,50,0.030462185,0.246735705,74.9730835,30,76.15773106,1.964554078,"{""type"":""Point"",""coordinates"":[73.8251493534092,18.48556504399894]}",73.82514935,18.48556504
688,27.31336457,0,883,53.59387604,50,0.161874754,0.161255116,2.447181702,12,322.8002478,2.102473899,"{""type"":""Point"",""coordinates"":[73.94053127101482,18.403407230171663]}",73.94053127,18.40340723
689,27.79409916,9,664,44.7514583,40,0.072549382,0.270612038,210.0676575,30,664.8308055,1.964554078,"{""type"":""Point"",""coordinates"":[73.83885540471249,18.456799397964453]}",73.8388554,18.4567994
690,27.71183371,0,565,44.88476108,30,0.011671335,0.455482984,0,12,72.80109889,1.864115503,"{""type"":""Point"",""coordinates"":[73.70887537065789,18.550865769521366]}",73.70887537,18.55086577
691,28.14696374,79,557,46.7680901,50,0.050152284,0.194891443,30.41203308,30,328.9376841,2.087858749,"{""type"":""Point"",""coordinates"":[73.83163215941033,18.5912761049224]}",73.83163216,18.5912761
692,27.79409916,64,594,43.18942316,50,-0.055719557,0.304903079,174.0161896,30,494.0647731,1.964554078,"{""type"":""Point"",""coordinates"":[73.80107356901624,18.49557980537526]}",73.80107357,18.49557981
